epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,2215.1,1.79069,1.54245,1.06834,0.52929,0.42553,0.39541,0.11211,2.84592,1.75726,1.36459,0.0004292,0.0004292,0.0004292
121,2231.4,2.05923,1.66853,1.05039,0.52929,0.42553,0.39541,0.11211,2.84592,1.75726,1.36459,0.000416,0.000416,0.000416
122,2246.74,1.87958,1.75416,1.07159,0.48926,0.46809,0.41802,0.12504,2.83006,1.71906,1.36755,0.0004028,0.0004028,0.0004028
123,2262.43,1.9411,1.79658,1.08895,0.48926,0.46809,0.41802,0.12504,2.83006,1.71906,1.36755,0.0003896,0.0003896,0.0003896
124,2278.12,1.89976,1.58193,1.03529,0.47015,0.50976,0.39888,0.13206,2.82331,1.71767,1.3807,0.0003764,0.0003764,0.0003764
125,2294.83,1.76692,1.55875,1.05322,0.47015,0.50976,0.39888,0.13206,2.82331,1.71767,1.3807,0.0003632,0.0003632,0.0003632
126,2310.99,1.90409,1.77652,1.01946,0.45623,0.40426,0.36507,0.12122,2.85593,1.76006,1.39508,0.00035,0.00035,0.00035
127,2328.78,2.02277,1.6319,1.03214,0.45623,0.40426,0.36507,0.12122,2.85593,1.76006,1.39508,0.0003368,0.0003368,0.0003368
128,2345.04,1.99324,1.68279,1.06005,0.4475,0.40426,0.337,0.09322,2.951,1.86073,1.41444,0.0003236,0.0003236,0.0003236
129,2361.36,2.00222,1.61818,1.04557,0.4475,0.40426,0.337,0.09322,2.951,1.86073,1.41444,0.0003104,0.0003104,0.0003104
130,2377.74,1.99954,1.96568,1.08288,0.41791,0.3617,0.29772,0.07655,3.04064,1.96249,1.43238,0.0002972,0.0002972,0.0002972
131,2392.84,1.87547,1.60888,1.02482,0.41791,0.3617,0.29772,0.07655,3.04064,1.96249,1.43238,0.000284,0.000284,0.000284
132,2407.45,2.01468,1.71582,1.06359,0.4254,0.3617,0.32233,0.07945,3.04785,1.9842,1.44244,0.0002708,0.0002708,0.0002708
133,2422.42,2.09078,1.94359,1.0799,0.4254,0.3617,0.32233,0.07945,3.04785,1.9842,1.44244,0.0002576,0.0002576,0.0002576
134,2438.45,1.8581,1.58861,1.05894,0.48204,0.38298,0.33752,0.08994,2.97586,1.92885,1.43628,0.0002444,0.0002444,0.0002444
